movie_id,company_id,revenue,budget
28115,3760,0,0
28297,10330,0,0
16548,3923,0,0
1975,829,39143839,20000000
9895,10210,41237648,20000000
8975,10339,22165608,20000000
9672,33617,1151330,13000000
15005,3957,13391174,20000000
42236,85572,0,0
52360,5,0,0
98498,7573,0,0
46774,27593,0,0
86,75,0,6000000
78479,87144,0,0
10070,48688,658573,0
13209,2835,0,2500
1440,2570,14821658,26000000
13364,2742,201275,0
43847,8411,0,0
28932,4880,11,11
18925,769,10178331,100000
77198,5,0,0
1523,20370,48027970,6000000
14201,8748,0,0
1378,1617,5179037,2000000
9693,11429,69959751,76000000
1124,9996,109676311,40000000
3683,6194,65900249,90000000
14012,12194,21000000,15000000
43673,8778,0,0
14097,22691,24000000,9500000
59500,74695,0,0
78507,80588,0,0
8194,3318,516139,0
6077,2038,767311,0
214,23019,163876815,10000000
1123,10163,4291965,0
50573,9118,0,0
36922,12364,0,0
43071,2683,0,0
59087,306,0,0
14620,6363,0,0
43884,6194,2736000,1200000
80427,54376,0,0
21156,56584,0,0
11619,521,64459316,149000000
1427,7956,132180323,50000000
23030,11404,0,4800000
13767,95593,84500122,12000000
19109,1063,0,0
33218,306,0,0
24553,4328,0,0
21057,20192,0,0
68736,95355,0,0
67880,6194,0,0
35561,5,0,0
60567,15320,0,0
4928,16748,0,0
27295,61896,0,0
12486,2679,0,0
20785,6254,0,0
9726,1645,42064105,35000000
36215,6853,0,0
61650,4,0,1500000
10093,22928,11992014,15000000
14799,2265,5542025,12000000
13542,5031,0,0
8588,23207,0,0
36557,19481,599045960,150000000
9836,8089,384335608,100000000
9809,33,4630045,4000000
7551,9195,180557550,75000000
10741,21856,0,0
9969,89633,47231070,0
2357,41251,580527,0
1581,7295,194168700,85000000
21600,306,0,0
313,164,1381665,12000000
7873,308,5967038,2000000
14823,25795,0,0
27387,33664,0,250000
8324,2395,0,0
29415,12243,0,0
27019,76482,0,0
85505,8411,0,0
42822,6194,0,0
5698,18758,0,150
36265,49830,0,0
2179,12178,13405595,22000000
39219,89197,0,0
47156,21,0,0
15152,1521,0,0
14457,22901,0,0
76211,306,0,0
38450,306,0,0
15804,70885,0,0
14978,3004,0,0
2447,12292,0,35000000
10032,8411,6086508,0
9796,22458,0,10000000
1372,20938,170877916,100000000
22440,33,0,0
39554,6194,0,0
17604,1314,0,0
15077,5632,0,0
54910,2813,0,0
9986,7311,144000000,85000000
2486,2735,249288105,100000000
1246,8411,155721132,24000000
43970,79260,0,0
18615,36650,2281089,16800000
40574,4111,0,0
13210,1441,0,0
25060,1360,0,0
12795,402,745327,500000
16066,3130,0,0
95797,13,0,0
77966,21,0,0
55819,4,0,0
46948,17411,0,0
97519,441,0,12
43791,16528,0,0
82944,33818,0,0
14202,12262,0,19400000
11170,6194,43545364,65000000
12924,3756,0,0
30060,5016,0,0
1247,10210,59908565,85000000
1125,415,154937680,70000000
8436,15092,0,0
14277,5228,0,5000
33583,7508,0,0
1646,20396,41170784,21000000
58923,4319,0,2000000
47143,74216,0,0
7736,2277,0,0
1730,11610,849055,0
42241,31589,0,45000
20537,7281,0,0
12812,26614,0,0
8618,2452,13401952,4000000
1259,2452,49469904,15000000
20842,3850,0,70000
10908,45792,0,15000000
34943,441,0,0
27067,87493,0,0
9053,37134,480314,21000000
1494,724,0,110
13318,3667,0,0
182,70319,5914908,32000000
31048,5116,0,0
1251,6194,68673228,19000000
43512,8411,0,0
9656,7405,21510851,9000000
5393,46875,38085778,47000000
14171,10405,0,12000000
14396,12,10337477,20000000
1931,1309,75511123,13000000
13967,288,35078241,30000000
9992,6896,107944236,86000000
16371,3184,0,0
19344,15056,0,900000
8275,6858,0,0
2433,1147,0,0
2204,10869,0,0
42567,306,0,0
26518,31302,0,300000
13771,53009,0,0
10810,77305,0,0
1773,441,0,0
11578,20994,0,0
11972,21000,0,0
38025,14598,0,0
27095,6586,0,0
4283,11733,10597734,0
7457,2248,15309302,0
8398,2481,25399945,10000000
13551,19851,0,0
36878,75787,0,0
19166,7817,0,6000000
43470,6194,0,0
3549,76,0,0
25648,822,14742,0
6166,18499,0,0
19629,128,0,0
56705,1212,0,0
27337,4669,0,0
78318,6194,0,0
37952,79032,0,0
46919,1931,0,0
1265,60611,137587063,60000000
14137,68353,0,0
15689,3101,0,0
27432,93224,362222,100000
36877,1965,0,0
14891,3012,0,0
12547,71445,0,0
25623,5155,0,0
13140,57719,7778177,0
10758,24133,22179430,2000000
22473,4370,0,0
74126,5070,0,0
16138,3145,0,0
13668,7295,16158487,25000000
7516,10163,57103895,17000000
10075,51852,0,0
9760,23596,86865564,20000000
9966,22039,1109660,16000000
1257,12026,69485490,0
1248,20395,82169884,50000000
9757,2184,95673607,60000000
56165,38797,0,0
90560,881,0,0
5206,76,0,3000000
14761,6303,163000,0
1252,10405,0,0
2062,3,623722818,150000000
12580,23492,0,0
40641,109,0,0
23544,82610,0,0
2266,1033,4857367,13000000
5172,1861,11130889,13000000
15962,2761,0,0
9965,10105,0,0
13127,49943,0,0
34866,41929,0,0
37725,36346,7385434,15500000
40973,306,3000000,5000000
63460,10310,0,0
13517,3922,0,0
22105,12231,0,0
2016,858,22963701,14500000
47200,62611,0,0
17266,4056,0,0
9828,3564,3338228,3700000
34038,5463,0,0
74581,26043,0,0
9958,2514,3833507,5000000
1250,20476,228738393,110000000
4169,889,33231264,0
16555,3096,31609243,10000000
11172,19813,145896422,40000000
3594,1838,77566815,30000000
10090,89635,20342161,10000000
7874,2315,10903846,15000000
14845,3577,0,0
29965,17365,0,0
48215,4749,0,0
22485,4100,0,0
13393,67496,0,0
12271,21856,0,7000000
40394,33467,0,0
17919,20358,0,15000000
13185,6361,165000,994000
26655,10999,0,5000000
42630,14091,0,0
22172,16837,0,0
42721,955,0,0
27523,12240,0,0
28955,5077,0,0
4638,10163,80573774,12000000
68979,441,0,2000000
11841,5798,0,0
28261,8411,0,0
94393,18136,0,0
9695,38617,0,0
24653,6246,0,0
1993,856,0,0
28710,69051,0,0
28438,6,0,0
11945,6181,0,0
12554,10571,0,0
26598,7922,0,0
5691,7508,0,0
6443,81694,0,0
1738,8000,76066841,70000000
1253,932,8974829,0
38021,37763,0,0
15163,2233,0,0
14375,22393,4851244,818418
10845,29003,0,3000000
31659,8411,8475466,13000000
15582,3267,0,0
42999,9387,0,0
1949,11317,84785914,65000000
11330,17516,0,0
99259,96003,0,0
10942,25188,0,0
7006,12026,0,0
11199,9195,253625427,0
41393,92534,30,2000000
9784,2226,0,0
25530,73180,0,0
36610,9961,0,0
50812,306,0,0
27864,10492,0,0
8965,2,0,0
14710,28205,0,0
14624,3915,0,0
1271,78685,422610419,65000000
18019,8411,0,0
64142,33,0,0
61648,33,0,0
14055,35803,21,8
2267,20569,27297451,0
6691,591,2036198,0
1255,946,88489643,11000000
47249,34102,0,0
49709,78965,0,0
31040,5112,0,0
50185,29207,31815,0
25105,33,0,0
2977,6342,37311672,16500000
25062,1980,0,0
16727,6235,20138836,12000000
5413,71357,0,0
46916,5070,0,0
52679,4,0,0
14434,43,13196245,11000000
27919,71808,0,1200000
47837,10568,0,0
11494,24038,0,0
19936,21138,0,0
9963,2378,84146832,20000000
14001,23019,22217407,20000000
2355,11708,22222308,20000000
16385,5176,0,0
7485,57421,95696996,61000000
9793,2890,0,15000000
1273,70995,95608995,34000000
17388,10845,0,0
4657,57629,0,0
42595,25286,0,0
19495,3624,0,25000000
27263,8411,0,0
9075,25488,26193068,21000000
20527,4641,0,0
37513,881,0,0
43976,60000,37598,0
43974,54377,0,0
83346,11510,0,3000
56474,3244,0,0
42066,5,0,0
11958,11261,0,10000000
192675,3781,0,0
5177,11672,0,0
20122,28762,0,0
33673,6,0,0
297853,88602,0,0
18437,36175,0,0
38432,10330,0,0
8270,158,5367030,16000000
9955,7,0,53000000
16201,3159,0,0
10172,73971,0,0
1683,19965,62771059,40000000
10107,490,0,0
1267,6125,169332978,150000000
16018,5614,0,0
22311,24206,0,0
13249,152,1196307,18000000
175027,6,0,0
1272,20478,32017803,50000000
23024,5488,0,0
1590,739,0,11000000
32390,3823,0,0
9903,12260,11772461,25000000
28433,306,0,0
10798,20008,0,19610000
47848,43711,0,0
13377,8811,0,315000
14945,11734,0,0
11515,57206,9448082,50000000
7183,497,73090611,60795000
8271,4607,117760134,20000000
1534,11317,30822861,45000000
13158,33423,0,0
118536,17139,0,0
23397,14568,0,0
35838,11398,0,0
20405,3763,89417,0
18777,68097,1237615,15500000
16392,59453,0,26000000
63951,77226,0,0
32627,12443,0,0
1407,84483,0,0
81309,56041,0,0
15534,51597,0,0
30694,78173,0,0
1441,714,5549200,25000000
6145,41359,91354215,0
54659,58870,0,0
48994,10330,0,0
10294,23890,35300645,19000000
1987,224,0,0
13067,10039,17500000,10000000
10111,288,0,0
30307,441,0,0
1268,10163,229736344,25000000
21810,5267,0,0
9785,89895,26810113,30000000
13280,2448,0,0
14636,43842,8642858,0
559,19551,890871626,258000000
1950,6194,5761917,0
13352,6254,0,0
28304,3468,0,0
24397,15105,0,0
20525,192,0,0
38907,13662,0,0
18549,3789,0,0
37933,20192,68000000,22000000
20025,306,0,0
14240,16636,0,1100000
13574,2777,0,0
13569,2776,0,0
13171,10059,3091922,0
16447,68952,0,0
4977,12050,944915,0
15008,25487,0,0
31866,6,0,0
46875,306,0,0
27904,78242,0,0
19947,19176,849915,0
43969,54377,0,0
2269,1040,38862717,4200000
11798,3519,8176544,2380000
4964,10105,219076518,30000000
2976,70994,90450008,50000000
8421,2450,0,0
41380,6379,0,0
1562,10890,64238440,15000000
13159,10210,0,20000000
14547,52072,0,12
11205,42393,0,0
38077,8411,0,0
10004,13153,0,0
43397,45725,0,0
810,521,798958165,160000000
5723,25489,20710513,160000
285,19936,961000000,300000000
12526,12691,8059140,4000000
3432,7295,41637263,20000000
1872,771,0,0
15568,87838,2955039,9000000
14207,19528,0,0
24200,31848,0,0
50153,13716,0,50000
5488,1688,4354510,0
15860,11414,8685526,0
8748,2498,0,0
3489,1063,16930884,30000000
55823,30931,0,0
10063,13534,1675484,0
12225,9987,2294291,0
298,6194,311312624,85000000
10832,6301,0,0
36143,11688,0,0
14064,2854,300000,2000000
13742,19233,0,0
2241,230,0,0
39465,74807,0,0
12561,74807,0,0
36679,622,0,0
40765,6,0,0
30574,6,0,0
18206,13358,10018,1000000
1691,3287,35619521,10200000
29617,4,0,0
1990,9209,486021,0
170261,90743,0,0
22049,86473,0,0
9408,2251,149044513,85000000
1979,19551,289047763,130000000
14043,6194,0,0
10288,4251,426224,8000000
1991,45194,25037897,25000000
43353,12903,1000000,16000
9952,8411,7177143,10000000
60400,306,0,0
32004,28205,0,0
17035,22927,0,0
21427,19940,29326868,0
17660,6194,0,0
1294,73852,0,1400000
33294,76,0,0
42700,21389,0,0
12713,18367,0,0
25875,4713,0,0
12543,5632,0,0
34573,14024,0,14000000
71822,534,0,0
13807,5632,0,4500000
11211,6858,0,0
27138,898,0,0
2748,1210,0,0
55859,14153,0,0
27464,8411,0,0
75350,57176,0,0
77621,72067,0,0
43229,3166,0,0
266525,22296,259,0
9815,1183,0,230400
12695,4,15543000,0
32575,12564,0,0
42464,17606,0,0
2359,308,24538513,9000000
442,6416,28000000,2224000
63096,8411,0,0
43836,13479,0,0
1988,838,18928871,16000000
3021,7405,94679598,25000000
2196,10760,46,9000000
18425,29052,0,0
19606,10720,28400000,0
1571,11845,383531464,110000000
2959,49327,69307224,35000000
6022,1982,0,0
2698,7295,173000000,175000000
1858,76043,709709780,150000000
14125,42829,2626800,17000000
675,7364,938212738,150000000
3563,2608,186072214,85000000
40618,18338,0,0
26185,6194,0,0
31652,662,4300000,0
30443,61386,0,0
18763,44283,0,0
13491,24993,0,25000000
16083,3135,382267,0
37292,306,0,0
27683,95594,0,0
13402,4037,0,0
19968,6194,0,0
4688,598,0,0
13337,7435,0,2000000
27359,4674,0,0
54494,5771,0,0
10857,19261,5274,0
81847,3245,0,0
43898,4,0,0
44502,23617,27953,0
18632,61307,0,120000
32444,5203,0,0
7547,21856,0,6000000
10074,4,14334401,0
2270,23420,135560026,70000000
757,8411,0,0
15581,8411,0,0
35,306,527068851,75000000
5857,2894,9620399,12000000
3638,12202,92601050,28000000
6589,2,0,0
8669,8411,0,12000000
15934,35443,0,0
2503,11349,442824138,70000000
14123,87605,0,0
88527,10640,0,0
4516,3823,0,0
8141,35447,2426851,4000000
14217,73394,0,0
10795,2612,0,0
20163,7330,0,0
31777,6,0,0
24159,51274,0,0
1721,12063,0,0
31601,60,0,0
25360,13479,0,0
34588,93187,0,0
40060,80761,0,0
18650,1728,0,0
8363,10105,121463226,20000000
4658,1708,0,0
5956,1962,719968,0
6535,2095,4778376,0
1127,12625,0,0
9847,2581,0,0
23861,8411,0,0
1393,21338,0,0
2701,7196,0,10000000
28049,4744,0,0
23495,4228,254190,0
13074,11317,0,0
17350,1115,0,0
5174,12,258022233,140000000
28742,360,0,0
9703,16923,25303038,67000000
22085,4042,0,0
43750,44611,0,0
9750,1224,41098065,0
10760,46052,13620075,16500000
4349,12246,86658558,70000000
14223,2376,0,6000000
13068,52060,0,0
14144,559,18197398,6000000
4858,6194,15071514,80000000
10431,23956,40452643,25000000
12435,1811,47738099,20000000
14877,73675,0,11000000
2082,21438,80253908,15000000
11835,13817,16974459,20000000
1845,1268,19776159,0
14229,86507,0,0
13385,15913,0,0
6609,2115,0,0
45211,10560,0,0
13958,52005,0,0
2335,1076,0,0
22779,3166,0,0
10071,3215,0,0
4351,1621,0,21000000
12994,2721,0,0
42735,1314,0,0
2882,3012,0,0
13501,4385,20380,15000000
6916,9290,36782781,0
1992,7405,0,0
5176,10880,70016220,55000000
4141,12087,26820641,39000000
13173,14576,0,0
14786,3078,0,0
31058,1679,0,0
19583,7035,0,0
4347,10163,129266061,30000000
13241,94375,0,0
523,17834,0,0
2009,73927,1185783,852510
3469,11707,0,0
4413,6194,69766619,70000000
6973,11509,29541790,23000000
7913,2320,11502151,2200000
15019,34999,9576495,24000000
77210,4,0,0
4629,1380,46474,4000000
15361,3064,0,0
5353,763,0,0
2252,20244,55112356,51500000
63607,12745,0,0
13072,136,458232,8000000
42170,10444,0,0
13754,11671,0,0
14284,21673,0,2000000
20308,3751,0,0
6641,6896,0,0
15071,3028,0,0
8414,2414,0,0
10425,10254,413454,22000000
24170,3060,0,0
20942,306,0,0
7737,58249,148412065,45000000
13257,7741,0,22000000
10030,95345,59192128,25000000
5915,41051,56255142,15000000
13680,80510,147880543,22000000
4588,13480,0,15000000
14313,2150,5741608,0
2728,4575,0,0
2274,10221,0,0
9038,14718,127766650,60000000
7211,10991,68377859,25000000
4538,258,24377151,16000000
2001,846,54926886,21000000
4517,10163,74237563,55000000
4566,14315,92991835,25000000
4520,1668,342835,0
6615,19731,11293663,12000000
4513,24339,75505973,30000000
5125,20666,24748670,27500000
3877,12200,2849142,16000000
8954,2543,0,0
4771,7965,34619699,19000000
10759,2890,0,15000000
14930,65719,0,0
9773,6194,0,0
13538,39509,0,0
18421,40988,0,0
4512,11252,14711793,30000000
84972,6116,0,0
37954,6194,0,0
39893,1441,0,0
13197,446,143451,8000000
15048,6475,0,0
14041,8146,0,0
1922,792,0,0
2011,84593,0,7300000
5708,7289,8159508,0
5951,59964,0,0
114033,10623,0,0
13319,3376,0,0
18613,19892,0,0
9911,10393,0,0
27419,32524,0,0
15667,52138,0,0
14753,164,0,20000000
46067,33,0,0
50155,33,0,0
27827,56290,0,0
3603,1466,4947717,0
2014,75413,17804565,3800000
17202,35,55184721,15000000
663,2061,139352633,10000000
9262,41738,0,0
15651,95102,312751,0
27276,4650,0,0
95560,46010,0,0
25476,3148,0,420000
48301,5798,0,0
29362,12,0,0
33931,6194,0,0
12646,9372,0,0
20605,7036,0,2700000
20607,38519,0,0
2015,868,0,0
28007,441,0,0
7347,47046,0,4000000
14421,93178,0,0
5718,23105,1027699,0
5126,12,0,0
16126,3140,0,0
42173,87962,0,0
4982,8083,266465037,100000000
5559,1903,287594577,150000000
25755,79086,0,1700000
7972,11542,25005257,18000000
2013,11434,19777647,14000000
6977,2092,171600000,25000000
39127,2268,0,0
4953,10146,0,0
37368,16136,0,0
5123,30131,66122026,25000000
16203,54446,0,0
53827,4395,0,0
18612,4,0,0
5817,94782,0,0
13363,2741,0,0
43987,3520,4,3
32726,33,0,0
4515,21911,63215872,35000000
5375,53062,97838349,100000000
2310,24955,195735876,70000000
2284,66078,69474661,0
6639,2053,4607608,45000000
4723,95290,374743,17000000
29162,20072,0,0
48267,2277,0,0
21296,3947,0,0
24732,4350,0,0
10251,2393,0,3000000
24060,14163,0,0
22606,35430,0,0
13561,2772,0,190000
13168,37829,8768,0
20714,5847,7537453,4000000
11148,2652,0,0
46872,6152,0,0
5876,7405,57096190,18000000
4523,8909,340487652,85000000
1620,11747,99965753,24000000
15250,3287,0,13000000
13474,491,7766240,8000000
8079,2343,37707444,9100000
13483,2152,14373825,86000000
2268,1938,372234864,180000000
6479,12485,585349010,150000000
6477,10930,361366633,60000000
7249,29500,0,0
13998,258,0,10000000
3902,72153,4001121,20000000
18631,62072,0,0
43308,4,0,0
11476,28448,0,0
8272,67504,0,0
13186,9078,0,4000000
6537,11652,44000000,0
43798,4167,0,0
7326,771,231411584,7500000
1874,773,0,30000000
55192,5070,0,0
1989,839,21786738,10000000
4946,1818,0,0
24123,55639,0,0
28522,4824,0,9000000
48266,11143,0,0
25460,34338,0,7800000
25740,4414,0,0
11600,22884,782102,5000000
13023,57209,0,0
64942,11992,0,0
7350,86256,175372502,45000000
26600,6194,0,0
7979,29031,73276047,20000000
20567,29716,0,0
45126,18367,0,0
12171,18361,0,0
71066,13399,0,0
13250,11569,0,20000000
42790,12111,0,0
9867,2584,0,0
15495,52166,0,0
53896,36003,135893,0
14148,67319,0,0
48737,68656,0,19600000
13198,3561,0,0
36328,15276,0,0
23817,4273,0,0
13885,49325,152000000,50000000
6637,20013,457363168,130000000
12130,94960,0,0
7345,838,77208711,25000000
42529,28567,0,0
6538,2031,119000410,75000000
40682,2532,0,0
440,19747,41797066,40000000
6575,10105,18317151,35000000
19213,31794,0,8300000
19103,3804,0,0
6076,1989,81303447,0
9546,12089,0,0
40860,93182,0,0
14047,8801,30226144,15000000
1488,727,0,0
54318,10221,103071443,40000000
69315,11282,0,0
45871,5632,0,0
6023,17449,156835339,30000000
26990,5677,5800000,0
6557,6332,160259319,30000000
107282,2370,0,0
28363,441,0,0
69557,3632,0,0
60141,346,0,0
32307,419,0,200000
49367,77682,0,0
28272,5070,0,0
4787,1721,0,0
21847,4056,0,0
33358,3714,152810,0
7508,3661,28430000,2600000
20629,1931,0,0
10253,11420,53587404,70000000
5259,1873,0,0
8329,3631,30448000,1500000
14062,21869,0,5000000
51992,538,0,0
49717,17540,0,0
2312,1064,0,60000000
13195,18621,6819587,20000000
78705,28812,0,0
30535,33729,0,0
7191,11461,170764026,25000000
12085,52046,0,0
24624,7793,0,15000000
4170,620,0,12000000
13252,10254,0,25000000
42635,24747,0,0
11908,3960,0,0
86241,18203,0,0
8875,4307,0,2600000
10247,52465,0,0
43604,8411,0,0
3575,6194,0,0
28303,7698,0,0
27507,8411,0,293000
71068,5488,0,0
111747,5488,0,0
32716,5488,0,0
41845,4749,0,0
25078,55494,0,0
14069,12542,3800000,0
15053,54712,0,0
81522,10000,0,0
6933,20363,0,20000000
14423,2780,38804615,0
8090,3287,32483410,35000000
7555,20363,113244290,50000000
16988,57498,0,0
7278,10104,84646831,30000000
9030,4622,56309766,12000000
14220,3251,6575282,0
13160,92137,0,10000000
10834,27992,0,0
11253,21498,160388063,85000000
8321,20899,34533783,15000000
17665,8411,0,0
4034,64,0,0
1479,6194,0,68000
2282,16804,0,0
100526,8622,0,0
62652,8469,111000,2000000
53094,10932,0,0
59474,93190,0,0
7973,78994,0,0
13054,4249,0,4000000
18893,43790,0,0
55294,11149,0,1500000
43691,13479,0,0
7839,89157,0,0
77245,13630,0,0
19384,17915,9229401,7000000
13121,3568,0,0
71072,7833,0,0
46885,6161,0,0
13315,9222,0,0
13490,158,43650785,35000000
8676,6194,111231041,70000000
43705,6194,0,0
12855,52012,0,0
37003,80711,22730842,15000000
12167,2009,0,0
28093,4006,0,0
76235,94779,0,0
48131,14698,0,0
8247,10104,222231186,85000000
7992,19932,0,0
14105,3021,0,0
8390,49123,55447968,0
21490,882,0,0
95169,5488,0,0
13641,2088,0,0
113788,5488,0,0
125742,7089,0,0
7461,31604,151161491,40000000
8204,862,162839667,90000000
8328,9195,150816700,23000000
14073,3579,13000000,8376800
94009,5488,0,0
12650,11833,0,0
72602,5488,0,0
25919,62329,0,0
15365,5122,0,0
12184,10146,0,35000000
13260,2648,33472850,0
7942,6847,33000000,10000000
36091,78015,0,0
117001,5488,0,0
13362,2740,274661,1000000
21043,7680,0,0
11161,2644,0,0
6473,2100,0,0
33034,8411,0,0
38804,4,0,0
13493,2,68397662,0
7840,10884,266000000,105000000
8848,37774,64822796,20000000
13460,20241,22211426,30000000
12222,11749,297138014,85000000
8461,11509,7938872,15000000
7862,44113,0,0
